,AUD_CAD,AUD_CHF,AUD_HKD,AUD_JPY,AUD_NZD,AUD_SGD,AUD_USD,CAD_CHF,CAD_HKD,CAD_JPY,CAD_SGD,CHF_HKD,CHF_JPY,EUR_AUD,EUR_CAD,EUR_CHF,EUR_GBP,EUR_HKD,EUR_JPY,EUR_NZD,EUR_SGD,EUR_USD,GBP_AUD,GBP_CAD,GBP_CHF,GBP_HKD,GBP_JPY,GBP_NZD,GBP_SGD,GBP_USD,HKD_JPY,NZD_CAD,NZD_CHF,NZD_HKD,NZD_JPY,NZD_SGD,NZD_USD,SGD_CHF,SGD_HKD,SGD_JPY,USD_CAD,USD_CHF,USD_HKD,USD_JPY,USD_SGD
2016-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04,-0.35,-1.21,-1.31,-1.95,-0.18,-0.92,-1.32,-0.87,-0.96,-1.6,-0.57,-0.1,-0.74,0.95,0.6,-0.26,-0.24,-0.38,-1.01,0.77,0.02,-0.38,1.21,0.85,-0.02,-0.12,-0.76,1.03,0.28,-0.13,-0.63,-0.17,-1.04,-1.14,-1.77,-0.75,-1.15,-0.3,-0.4,-1.03,0.98,0.11,0.01,-0.62,0.41
2016-01-05,-0.09,0.23,-0.41,-0.72,0.28,-0.31,-0.4,0.32,-0.3,-0.65,-0.2,-0.63,-0.96,-0.36,-0.44,-0.13,-0.49,-0.77,-1.08,-0.08,-0.67,-0.77,0.14,0.04,0.36,-0.28,-0.61,0.41,-0.18,-0.27,-0.33,-0.37,-0.06,-0.69,-1.02,-0.59,-0.7,0.54,-0.1,-0.42,0.32,0.64,0.0,-0.33,0.1
2016-01-06,-0.69,-1.4,-1.27,-1.77,-0.35,-0.55,-1.28,-0.73,-0.59,-1.09,0.13,0.15,-0.35,1.61,0.9,0.16,0.58,0.32,-0.18,1.28,1.05,0.31,1.0,0.31,-0.42,-0.26,-0.75,0.68,0.46,-0.28,-0.51,-0.35,-1.09,-0.94,-1.45,-0.21,-0.93,-0.86,-0.73,-1.23,0.6,-0.14,0.01,-0.5,0.74
2016-01-07,-0.56,-2.24,-0.79,-1.52,-0.69,-1.07,-0.85,-1.68,-0.21,-0.96,-0.5,1.5,0.74,2.26,1.69,-0.02,1.48,1.47,0.69,1.57,1.18,1.39,0.77,0.2,-1.5,-0.01,-0.76,0.08,-0.3,-0.07,-0.75,0.12,-1.53,-0.05,-0.85,-0.34,-0.13,-1.19,0.29,-0.47,0.29,-1.43,0.07,-0.68,-0.21
2016-01-08,-0.4,-0.65,-0.77,-1.17,0.42,-0.17,-0.83,-0.2,-0.37,-0.76,0.24,-0.13,-0.51,0.8,0.4,0.09,0.65,0.03,-0.36,1.23,0.64,-0.03,0.15,-0.25,-0.52,-0.63,-1.01,0.56,-0.02,-0.68,-0.41,-0.82,-1.08,-1.22,-1.6,-0.62,-1.28,-0.48,-0.61,-1.02,0.43,0.19,0.06,-0.36,0.67
2016-01-11,0.66,0.95,0.35,0.77,0.26,-0.23,0.32,0.28,-0.32,0.11,-0.89,-0.59,-0.17,-0.86,-0.21,0.1,-0.64,-0.53,-0.15,-0.57,-1.1,-0.55,-0.21,0.44,0.73,0.12,0.56,0.06,-0.46,0.09,0.42,0.36,0.62,0.02,0.48,-0.56,-0.01,1.18,0.58,1.01,0.35,0.63,0.03,0.45,-0.55
2016-01-12,0.21,-0.03,-0.16,-0.23,0.19,0.3,-0.14,-0.26,-0.36,-0.44,0.07,-0.08,-0.18,0.15,0.32,0.08,0.66,-0.03,-0.13,0.31,0.38,-0.01,-0.52,-0.32,-0.6,-0.69,-0.78,-0.35,-0.26,-0.68,-0.1,0.0,-0.25,-0.32,-0.42,0.08,-0.28,-0.31,-0.41,-0.49,0.34,0.06,-0.0,-0.11,0.39
2016-01-13,0.1,-0.06,-0.46,-0.44,-0.12,-0.52,-0.44,-0.18,-0.55,-0.53,-0.63,-0.4,-0.39,0.59,0.7,0.57,0.44,0.14,0.16,0.52,0.06,0.16,0.15,0.25,0.1,-0.31,-0.29,0.07,-0.37,-0.29,0.01,0.19,0.01,-0.34,-0.36,-0.42,-0.33,0.48,0.06,0.09,0.53,0.38,-0.01,-0.0,-0.08
2016-01-14,0.6,0.32,0.65,0.73,1.03,0.38,0.38,-0.27,0.06,0.15,-0.2,0.35,0.43,-0.5,0.09,-0.24,-0.15,0.15,0.22,0.51,-0.12,-0.12,-0.36,0.24,-0.06,0.3,0.38,0.66,0.03,0.03,0.08,-0.42,-0.71,-0.34,-0.27,-0.6,-0.61,-0.08,0.29,0.35,0.21,-0.08,0.27,0.35,-0.02
2016-01-15,-0.56,-2.09,-1.59,-2.59,-1.53,-1.55,-1.74,-1.54,-1.04,-2.05,-1.01,0.53,-0.5,2.23,1.66,0.13,1.57,0.62,-0.43,0.64,0.65,0.46,0.67,0.11,-1.45,-0.91,-1.94,-0.88,-0.88,-1.06,-1.05,1.01,-0.5,0.01,-1.06,0.05,-0.14,-0.56,-0.05,-1.08,1.21,-0.38,0.16,-0.89,0.21
2016-01-18,0.08,0.76,0.48,0.95,-0.28,0.31,0.4,0.68,0.4,0.86,0.24,-0.28,0.19,-0.7,-0.62,0.05,-0.24,-0.21,0.09,-0.96,-0.37,-0.29,-0.5,-0.42,0.25,-0.01,0.44,-0.72,-0.17,-0.08,0.46,0.38,1.04,0.76,1.23,0.6,0.69,0.44,0.16,0.63,-0.32,0.36,0.07,0.54,-0.09
2016-01-19,0.77,0.44,0.9,0.89,1.26,0.43,0.63,-0.31,0.14,0.12,-0.33,0.46,0.44,-0.5,0.27,-0.05,0.75,0.41,0.39,0.77,-0.05,0.14,-1.23,-0.48,-0.79,-0.35,-0.34,0.02,-0.79,-0.61,-0.02,-0.49,-0.82,-0.37,-0.38,-0.78,-0.63,0.0,0.46,0.44,0.12,-0.21,0.27,0.25,-0.19
2016-01-20,-0.54,0.1,-0.04,-0.62,-0.29,0.04,-0.02,0.64,0.48,-0.08,0.57,-0.13,-0.67,-0.09,-0.65,-0.06,-0.41,-0.16,-0.72,-0.37,-0.07,-0.14,0.27,-0.27,0.33,0.23,-0.34,0.01,0.33,0.25,-0.58,-0.26,0.38,0.22,-0.35,0.3,0.27,0.05,-0.1,-0.66,-0.5,0.11,-0.02,-0.6,0.09
2016-01-21,-0.32,1.62,1.3,1.98,-0.23,0.93,1.31,1.96,1.64,2.31,1.26,-0.3,0.36,-1.46,-1.77,0.1,-0.37,-0.14,0.51,-1.67,-0.52,-0.13,-1.09,-1.41,0.51,0.21,0.87,-1.32,-0.17,0.21,0.66,-0.1,1.86,1.55,2.21,1.17,1.55,0.68,0.38,1.03,-1.63,0.29,-0.02,0.66,-0.39
2016-01-22,-0.98,0.93,-0.16,0.94,0.67,-0.09,0.05,1.89,0.8,1.91,0.87,-1.09,-0.01,-0.76,-1.72,0.13,-0.99,-0.93,0.16,-0.09,-0.86,-0.7,0.25,-0.72,1.16,0.07,1.16,0.94,0.15,0.31,1.09,-1.65,0.25,-0.83,0.24,-0.76,-0.55,1.0,-0.08,1.08,-1.03,0.86,-0.23,0.85,-0.16
2016-01-25,0.28,-1.02,-0.78,-1.04,-0.15,-0.66,-0.73,-1.31,-1.07,-1.33,-0.95,0.24,-0.03,1.27,1.56,0.18,0.68,0.47,0.21,1.13,0.59,0.52,0.6,0.89,-0.43,-0.19,-0.45,0.46,-0.06,-0.14,-0.27,0.43,-0.89,-0.65,-0.91,-0.54,-0.61,-0.36,-0.12,-0.39,1.03,-0.29,-0.05,-0.32,0.07
2016-01-26,-0.44,1.11,0.72,0.84,0.04,0.47,0.75,1.61,1.18,1.29,0.97,-0.38,-0.29,-0.56,-0.99,0.57,-0.52,0.19,0.28,-0.5,-0.07,0.19,-0.03,-0.47,1.1,0.71,0.8,0.02,0.46,0.7,0.1,-0.49,1.09,0.7,0.79,0.45,0.71,0.63,0.25,0.36,-1.17,0.39,0.0,0.1,-0.25
2016-01-27,0.14,0.11,0.32,0.51,1.33,0.73,0.29,-0.02,0.17,0.38,0.57,0.19,0.41,-0.06,0.07,0.07,1.07,0.24,0.46,1.3,0.65,0.23,-1.11,-0.98,-1.0,-0.82,-0.62,0.24,-0.42,-0.83,0.2,-1.2,-1.22,-1.04,-0.83,-0.62,-1.05,-0.6,-0.41,-0.2,-0.16,-0.19,0.01,0.21,0.42
